init_cond	constr_cond	run_number	seq_length	mutation	mut_scaled	mutation_tot	mut_scaled_tot	mut_mean	esr_mean	A3SS_R1_mean	A3SS_R2_mean	A5SS_R1_mean	A5SS_R2_mean
exon	neutral	1	936	5241	5.59935897436	5419	5.789529914530001	0.003987284219373219	-0.09159773480128892	0.3019767842889421	-0.4841060297063146	-0.15485125142243908	0.13223858931624027
exon	neutral	1	936	5428	5.799145299149999	5615	5.99893162393	0.004012143152065527	-0.10740807773361977	0.33041006984184024	-0.5028077834580522	-0.14073152861222732	0.13692396666178075
exon	neutral	1	936	5616	6.0	5809	6.2061965812	0.0038559080680199433	-0.10726766024704618	0.31343378852179526	-0.47440976637276466	-0.13349264492527577	0.12756536237666027
exon	neutral	1	936	5803	6.19978632479	6001	6.41132478632	0.0040078453490028495	-0.10468646741138561	0.2920614732036754	-0.4648364762372343	-0.12406712194916039	0.11137767819263916
exon	neutral	1	936	5990	6.3995726495700005	6198	6.621794871790001	0.00409393289423077	-0.09007114839957035	0.3289277882115271	-0.4570926624438733	-0.10046635511389831	0.1377246730001821
exon	neutral	1	936	6177	6.59935897436	6391	6.82799145299	0.0039787300794159545	-0.10835814329752953	0.28456179893112843	-0.47902466977739916	-0.07827542711703646	0.12880443358636012
exon	neutral	1	936	6364	6.799145299149999	6588	7.038461538460001	0.00407731378062678	-0.10667630215896885	0.30209796034325903	-0.4791521965883074	-0.08770935630549989	0.13192457476123728
exon	neutral	1	936	6552	7.0	6789	7.253205128210001	0.003976251088675213	-0.12571743890440387	0.2846615233950186	-0.5544725557363714	-0.13404753264162472	0.141224572938154
exon	neutral	1	936	6739	7.19978632479	6986	7.46367521368	0.004040105030982906	-0.10352119424274975	0.27938740026089276	-0.46806510210446933	-0.06515103932833169	0.12912206483635022
exon	neutral	1	936	6926	7.3995726495700005	7183	7.674145299149999	0.0040082523301282055	-0.09935872770139637	0.2954485360958251	-0.4573459448293732	-0.07231208321687214	0.13288932251690308
exon	neutral	1	936	7113	7.599358974360001	7375	7.8792735042699995	0.00418172244551282	-0.09601782915145005	0.29227953276909124	-0.46719780623272966	-0.0686049685748316	0.1282722383016915
exon	neutral	1	936	7300	7.799145299149999	7572	8.08974358974	0.004152919734686609	-0.08373078640171859	0.27332888947292694	-0.435157490859393	-0.07479896842724626	0.13121471361358608
exon	neutral	1	936	7488	8.0	7772	8.30341880342	0.004032128779202279	-0.07358093798066595	0.25478123106733624	-0.3732901013089831	-0.05343844321232408	0.12844349328246873
exon	neutral	1	936	7675	8.199786324789999	7966	8.510683760680001	0.0042709952261396015	-0.07629893205155747	0.24944831236559406	-0.3929551992247311	-0.0596438433887484	0.132229873790544
exon	neutral	1	936	7862	8.39957264957	8161	8.71901709402	0.003933111167735042	-0.09318001957035446	0.2740828968077997	-0.3988899121119556	-0.04567353056261295	0.11816012550317682
exon	neutral	1	936	8049	8.599358974360001	8358	8.92948717949	0.003945994608262109	-0.08732042513426423	0.24786649559764254	-0.42562609453119704	-0.0545687316243891	0.10786097215814948
exon	neutral	1	936	8236	8.79914529915	8550	9.13461538462	0.003898281417378918	-0.09010299947368422	0.22450073077674343	-0.4313097850893892	-0.09646530400414974	0.09524369056680083
exon	neutral	1	936	8424	9.0	8742	9.33974358974	0.003987644176282051	-0.06990922040816326	0.2702711478803709	-0.3973802007369164	-0.09535466552828105	0.11559847863576331
exon	neutral	1	936	8611	9.199786324789999	8937	9.54807692308	0.00392280140491453	-0.06840876979591837	0.2480633196971357	-0.3791179747387952	-0.025910036995371404	0.11940616143021385
exon	neutral	1	936	8798	9.39957264957	9128	9.75213675214	0.003961059279202279	-0.05582633734693877	0.2396014612802483	-0.33684688086603415	0.006718178539939774	0.11752845748156744
exon	neutral	1	936	8985	9.599358974360001	9317	9.95405982906	0.0043341037211538464	-0.04844240698174006	0.24828823589064267	-0.30077445487990095	0.03545498087602035	0.11043794489747825
exon	neutral	1	936	9172	9.79914529915	9512	10.1623931624	0.00399936651531339	-0.05185821335123523	0.2673384037786751	-0.32197053562143435	0.03036136146205325	0.10867718770216268
exon	neutral	1	936	9360	10.0	9708	10.371794871799999	0.004074160477564102	-0.08764929326530613	0.2556590397520451	-0.4041094635244965	-0.01646040715776424	0.12129549831399489
exon	identity	0	915	0	0.0	0	0.0	0.00468629684845173	-0.052582990626373616	0.14678316873267044	-0.232127485020062	0.05147980563038281	0.095905123114601
exon	identity	0	915	183	0.2	608	0.664480874317	0.004553709310746812	-0.06073789457142858	0.20894414860747312	-0.31383066420918576	-0.04274364874362292	0.10804570531714758
exon	identity	0	915	366	0.4	1273	1.3912568306	0.004307734075045537	-0.07953538113186813	0.20766322096300915	-0.3561895693817485	-0.08631467010668536	0.1163514517753017
exon	identity	0	915	549	0.6	1966	2.1486338797799998	0.004423386914389799	-0.06927289530769232	0.24151875118581118	-0.37286996455451094	-0.10844843455360753	0.11714621507943598
exon	identity	0	915	732	0.8	2707	2.95846994536	0.004327012250637523	-0.08521346925274725	0.24591752938120287	-0.394409378153768	-0.10578922959242192	0.1233016997692401
exon	identity	0	915	915	1.0	3445	3.7650273224	0.004574196358834244	-0.08553366502197803	0.244015293337474	-0.4022779291840107	-0.07852700706473192	0.12143756518798726
exon	identity	0	915	1098	1.2	4135	4.5191256830599995	0.004534369410200365	-0.10367805710989011	0.24547235536692136	-0.4617657152539123	-0.15852719793797612	0.11485726676221676
exon	identity	0	915	1281	1.4	4890	5.34426229508	0.004364289895810565	-0.10780114232967032	0.2655104708415321	-0.4509424909631119	-0.14772097917575658	0.11902312140473024
exon	identity	0	915	1464	1.6	5691	6.21967213115	0.004333977758469945	-0.09054547873626372	0.2503025720112635	-0.3968540209934337	-0.1035791759815226	0.11730297583835442
exon	identity	0	915	1647	1.8	6371	6.96284153005	0.004443273083060109	-0.07951464313186812	0.2164070204242308	-0.34897301844147177	-0.057050743136892144	0.11030880292185596
exon	identity	0	915	1830	2.0	7106	7.76612021858	0.004138905557012751	-0.09101769874725274	0.2511875710808142	-0.4130925792540277	-0.10609455709575003	0.1180987987076909
exon	identity	0	915	2013	2.2	7897	8.6306010929	0.004211380985428051	-0.07623264794505494	0.2641939407669371	-0.3937236979217962	-0.1127511653631487	0.11348961686720696
exon	identity	0	915	2196	2.4	8686	9.49289617486	0.004676705387978142	-0.09158571882417582	0.24414496671439584	-0.37982488791110386	-0.061611672600561246	0.09753917258977983
exon	identity	0	915	2379	2.6	9421	10.296174863400001	0.004164411908196722	-0.10126162643956044	0.26727901891180783	-0.44383701625814675	-0.15083927230943375	0.11391909778602269
exon	identity	0	915	2562	2.8	10247	11.198907103800002	0.004004255048816029	-0.0926628214945055	0.2633385239525131	-0.44541520456206607	-0.15639763683081073	0.11434344744587355
exon	identity	0	915	2745	3.0	11008	12.0306010929	0.0042417529249544625	-0.09150968071428571	0.25143731588735774	-0.39955948599040886	-0.11162741316729537	0.11512425182763067
exon	identity	0	915	2928	3.2	11720	12.808743169400001	0.004333734437522769	-0.08257096594505495	0.2484062749821574	-0.3886182018448855	-0.10055039305701884	0.12159263528500727
exon	identity	0	915	3111	3.4	12505	13.666666666700001	0.004486050944990893	-0.08491833735164835	0.2555203152009284	-0.4008216181226935	-0.11525048887115365	0.12041242166523403
exon	identity	0	915	3294	3.6	13189	14.4142076503	0.004355054656102003	-0.08649574932967033	0.2464776165845965	-0.40779114768408886	-0.09898736720872464	0.11736274663805099
exon	identity	0	915	3477	3.8	13933	15.2273224044	0.004181735715118397	-0.09963413753846154	0.2661375916000759	-0.43522756500199006	-0.1302658196789143	0.11956922504053252
exon	identity	0	915	3660	4.0	14705	16.0710382514	0.004361515108925318	-0.08810469461538462	0.2637114096544516	-0.376951754370028	-0.08672877950558719	0.11012549901563089
exon	identity	0	915	3843	4.2	15443	16.877595628399998	0.004756429998542805	-0.08396065682417583	0.2344918756020926	-0.39749884248728007	-0.06671045690604731	0.09882600810588207
