init_cond	constr_cond	run_number	seq_length	mutation	mut_scaled	mutation_tot	mut_scaled_tot	mut_mean	esr_mean	A3SS_R1_mean	A3SS_R2_mean	A5SS_R1_mean	A5SS_R2_mean
random	identity	1	999	1198	1.1991991992	4856	4.86086086086	0.006874966947614281	0.008043681901408454	-0.029883551641726434	-0.060172487667449044	0.23543949228737335	0.03895356709190106
random	identity	1	999	1398	1.3993993994	5576	5.58158158158	0.006512735048715382	0.006009810482897386	-0.045359622145454304	-0.05707202818253111	0.24989846417647948	0.039201702668337016
random	identity	1	999	1598	1.5995995996	6370	6.3763763763800005	0.0065485316272939605	0.030477568490945673	-0.018800713252638733	-0.019446650893842888	0.26695249040151303	0.045683863095344564
random	identity	1	999	1798	1.7997997998	7164	7.17117117117	0.0063109425342008675	-0.003672176327967808	-0.01697248370998827	-0.07531102576448497	0.2225284288421074	0.041920797022431455
random	identity	1	999	1998	2.0	8061	8.06906906907	0.0062246864294294305	-0.013676720311871232	-0.04819710367581965	-0.0793994066975465	0.19987417547164615	0.03384699991859532
random	identity	1	999	2197	2.1991991991999997	8846	8.85485485485	0.006116932172172172	-0.01355143676056338	-0.005827435834023963	-0.11256780628573351	0.19513615037890225	0.04136439403786533
random	identity	1	999	2397	2.3993993994	9620	9.629629629630001	0.006393074204537871	-0.022299163561368213	-0.0019585538484311006	-0.11858458001911978	0.16607073269933254	0.0338233813645644
random	identity	1	999	2597	2.5995995996	10436	10.4464464464	0.005801353648982315	-0.014440264285714285	0.016697628218219365	-0.1238275933875469	0.17945318841684835	0.04983746454463398
random	identity	1	999	2797	2.7997997998	11267	11.278278278299998	0.005770020303303303	-0.01893581118712274	-0.009070950813591922	-0.13153911917659847	0.18255221097859411	0.04316557822360597
random	identity	1	999	2997	3.0	12141	12.1531531532	0.006337848468134801	0.006216193460764588	-0.05028003663766726	-0.05099880949923483	0.22828908139860007	0.04154146287745784
random	identity	1	999	3196	3.1991991992	12947	12.95995996	0.006144333207207208	-0.020721169929577468	0.004100848381232407	-0.1645173945419137	0.1308673653053615	0.047228777168217745
random	identity	1	999	3396	3.3993993994	13709	13.7227227227	0.0056385945472138795	-0.039898043229376255	0.025382094417774097	-0.22159913892931887	0.10065475216486353	0.04757614440440137
random	identity	1	999	3596	3.5995995996	14458	14.4724724725	0.0061178930507173835	-0.011220348732394367	-0.018205836248974008	-0.09958693704311362	0.21054816480444155	0.04584333611927865
random	identity	1	999	3796	3.7997997998	15284	15.299299299300001	0.005887283090423758	-0.006999287213279681	0.014560487221835932	-0.09951023619152619	0.21885964839916788	0.05068054854844012
random	identity	1	999	3996	4.0	16129	16.1451451451	0.006153379398732065	-0.01243218870221328	0.01668241157488897	-0.10739560644800296	0.18185447199570226	0.03942320570055984
random	identity	1	999	4195	4.1991991992	16967	16.983983984	0.006348028342008676	0.005562896358148892	-0.01852705137549124	-0.07429138459842483	0.2171121518329544	0.03186364694246952
random	identity	1	999	4395	4.3993993994	17682	17.699699699700002	0.006336077965298632	-0.018276520965794768	-0.01484971855297412	-0.07953126593999302	0.22472919611717174	0.036401178443979186
random	identity	1	999	4595	4.599599599599999	18452	18.4704704705	0.005915120086419754	-0.020221902233400403	-0.019484659496625575	-0.09332076395736325	0.20591047872240625	0.043381336060769785
random	identity	1	999	4795	4.799799799800001	19299	19.318318318299998	0.0064012460980980975	-0.004900251317907444	-0.006580062641651725	-0.06529061515110189	0.21210763004300395	0.046535737564002894
random	identity	1	999	4995	5.0	20058	20.0780780781	0.006232965521187853	-0.008314296891348086	-0.0007819048576089789	-0.06844873141610311	0.2358516505670423	0.04116430174447889
random	identity	1	999	5194	5.1991991992	20851	20.8718718719	0.006187944440106774	0.010723263380281687	-0.011967534203918878	-0.021007773989398487	0.2944362560495787	0.036468033131195926
random	identity	1	999	5394	5.399399399400001	21588	21.6096096096	0.006133926032699366	0.001283444476861166	-0.0001505631205368	-0.042812489607377685	0.26706617152838746	0.03751350651559521
random	identity	1	999	5594	5.5995995996	22496	22.5185185185	0.0061616964284284285	0.004442934919517099	0.009228841734070728	-0.09406196059216114	0.18247172711520818	0.04215089778808763
random	identity	1	999	5794	5.799799799800001	23281	23.304304304299997	0.006592543369035703	-0.014172028108651914	0.011855449530472805	-0.1210377900234793	0.17624935739691053	0.04306858367417669
random	identity	1	999	5994	6.0	24083	24.1071071071	0.006376313693026359	-0.015788073329979876	0.012548203928397094	-0.10806745082711704	0.1893857810732888	0.03578425236019805
random	identity	1	999	6193	6.1991991992	24871	24.8958958959	0.0064619024260927594	0.0016259957042253515	0.004787146157206279	-0.06498650923614477	0.21864785846902732	0.04352684771308142
random	identity	1	999	6393	6.399399399400001	25618	25.6436436436	0.006401433889222556	0.003913533863179072	0.013743267611182348	-0.06754554419480673	0.25591102843015695	0.03756753962975618
random	identity	1	999	6593	6.5995995996	26436	26.4624624625	0.00608668328261595	-0.018551225382293764	0.033941921283816866	-0.13954583409355284	0.1624087720480696	0.05369553394170111
random	identity	1	999	6793	6.799799799800001	27212	27.2392392392	0.00667714504104104	-0.0001127800804828997	0.035219646520845346	-0.11688459494517411	0.19858094744427388	0.04345770186211402
random	identity	1	999	6993	7.0	28056	28.0840840841	0.006421884681681682	-0.00262616601609658	0.011549469055282402	-0.1132602635917795	0.21058675406520586	0.040605209946421375
random	identity	1	999	7192	7.1991991992	28796	28.8248248248	0.00645005675408742	0.00915376328973843	0.017043027782681307	-0.04241606643613106	0.2520178311383741	0.0446279745722969
random	identity	1	999	7392	7.399399399400001	29529	29.5585585586	0.006523132544878212	-0.016427481197183104	0.021591587497634238	-0.09698006424452088	0.2473377320591283	0.039623786351125276
random	identity	1	999	7592	7.5995995996	30338	30.368368368400002	0.006556707881214548	-0.024894325523138833	0.016042140579347396	-0.13723175342586408	0.19612401812567695	0.03614689907613909
random	identity	1	999	7792	7.799799799800001	31163	31.1941941942	0.006943005306639975	0.0009091372937625734	0.04102191776885056	-0.09744461384933978	0.21266599154193544	0.046365997024375986
random	identity	1	999	7992	8.0	31882	31.9139139139	0.006953899954954955	0.018604505030181084	0.006587638736007177	-0.02727039655295349	0.2657999955877112	0.04467079090947827
random	identity	1	999	8191	8.199199199199999	32585	32.617617617600004	0.007231141627293961	0.005604265674044261	-0.011132211777904145	-0.0757708030818311	0.2198028239974308	0.03969775196530226
random	identity	1	999	8391	8.3993993994	33359	33.3923923924	0.006827094526860194	0.005279128621730385	-0.010031337678877665	-0.06265620205799996	0.22224905218231591	0.04330732746176556
random	identity	1	999	8591	8.599599599600001	34241	34.275275275300004	0.006370199205205206	0.013514610352112672	-0.00906484486725034	-0.02329247854853456	0.25632210498937935	0.04825521844267962
random	identity	1	999	8791	8.7997997998	35044	35.0790790791	0.006527168452452453	0.004685835211267608	0.008607302109871201	-0.07068493174816629	0.23820052492634647	0.04763846322700454
random	identity	1	999	8991	9.0	35806	35.8418418418	0.006120116112445779	-0.009386803450704221	0.014151989986392582	-0.10555018102717659	0.2111315303623808	0.05083387661587495
random	identity	1	999	9190	9.199199199199999	36576	36.6126126126	0.006175018754087421	-0.0035938270824949674	0.01902575236441796	-0.09228355957045814	0.17695594387073763	0.047005103317182224
random	identity	1	999	9390	9.3993993994	37422	37.459459459499996	0.0066975038872205545	0.0034383339637826917	-0.01957478688190126	-0.06109201516529983	0.22000829868542182	0.03781232556296878
random	identity	1	999	9590	9.599599599600001	38187	38.2252252252	0.006618568878211544	-0.02155113424547284	-0.032152123287490564	-0.11329329293179444	0.19462226974200278	0.04389907257825571
random	identity	1	999	9790	9.7997997998	38935	38.973973974	0.006669222600600602	-0.006619762857142863	-0.027884730556175977	-0.07046073239541636	0.22537901274738945	0.040931546862782574
random	identity	1	999	9990	10.0	39675	39.7147147147	0.006594767722055388	0.009457999446680082	0.011332983582205757	-0.05817788533070552	0.21573979931450826	0.04694710860219719
